"P0569,""Hýz Sabitleyici Kademeli Yavaþlama (Coast) Sinyali Arýzasý""";
"P0570,""Hýz Sabitleyici Hýzlanma (Accel) Sinyali Arýzasý""";
"P0571,""Hýz Sabitleyici/Fren Anahtarý A Devre Arýzasý""";
"P0572,""Hýz Sabitleyici/Fren Anahtarý A Devre Düþük""";
"P0573,""Hýz Sabitleyici/Fren Anahtarý A Devre Yüksek""";
"P0574-P0580,""Hýz Sabitleyici Ýle Ýlgili Arýzalar""";
"P0600,""Seri Ýletiþim Baðlantýsý Arýzasý""";
"P0601,""Dahili Kontrol Modülü Bellek Saðlama Toplamý (Checksum) Hatasý""";
"P0602,""Kontrol Modülü Programlama Hatasý""";
"P0603,""Dahili Kontrol Modülü Canlý Bellek (KAM) Hatasý""";
"P0604,""Dahili Kontrol Modülü Rastgele Eriþimli Bellek (RAM) Hatasý""";
"P0605,""Dahili Kontrol Modülü Salt Okunur Bellek (ROM) Hatasý""";
"P0606,""PCM Ýþlemci Hatasý""";
"P0608,""Kontrol Modülü VSS Çýkýþý A Arýzasý""";
"P0609,""Kontrol Modülü VSS Çýkýþý B Arýzasý""";
"P0620,""Alternatör Kontrol Devre Arýzasý""";
"P0621,""Alternatör Lamba Kontrol Devre Arýzasý""";
"P0622,""Alternatör Alan (Field) Kontrol Devre Arýzasý""";
"P0650,""Arýza Gösterge Lambasý (MIL) Kontrol Devre Arýzasý""";
"P0654,""Motor Devir Sayýsý (RPM) Çýkýþ Devre Arýzasý""";
"P0655,""Motor Aþýrý Isýnma Lambasý Çýkýþ Devre Arýzasý""";
"P0656,""Yakýt Seviyesi Çýkýþ Devre Arýzasý""";
"P0700,""Þanzýman Kontrol Sistemi Arýzasý""";
"P0701,""Þanzýman Kontrol Sistemi Menzil/Performans""";
"P0702,""Þanzýman Kontrol Sistemi Elektriksel""";
"P0703,""Tork Konvertörü/Fren Anahtarý B Devre Arýzasý""";
"P0704,""Debriyaj Anahtarý Giriþ Devre Arýzasý""";
"P0705,""Þanzýman Menzil Sensörü Devre Arýzasý (PRNDL Giriþi)""";
"P0706,""Þanzýman Menzil Sensörü Devre Menzil/Performans""";
"P0707,""Þanzýman Menzil Sensörü Devre Düþük Giriþ""";
"P0708,""Þanzýman Menzil Sensörü Devre Yüksek Giriþ""";
"P0709,""Þanzýman Menzil Sensörü Devre Kesintili""";
"P0710,""Þanzýman Yaðý Sýcaklýk Sensörü Devre Arýzasý""";
"P0711,""Þanzýman Yaðý Sýcaklýk Sensörü Devre Menzil/Performans""";
"P0712,""Þanzýman Yaðý Sýcaklýk Sensörü Devre Düþük Giriþ""";
"P0713,""Þanzýman Yaðý Sýcaklýk Sensörü Devre Yüksek Giriþ""";
"P0714,""Þanzýman Yaðý Sýcaklýk Sensörü Devre Kesintili""";
"P0715,""Türbin/Giriþ Mili Hýz Sensörü Devre Arýzasý""";
"P0716,""Türbin/Giriþ Mili Hýz Sensörü Devre Menzil/Performans""";
"P0717,""Türbin/Giriþ Mili Hýz Sensörü Devre Sinyal Yok""";
"P0718,""Türbin/Giriþ Mili Hýz Sensörü Devre Kesintili""";
"P0719,""Tork Konvertörü/Fren Anahtarý B Devre Düþük""";
"P0720,""Çýkýþ Mili Hýz Sensörü Devre Arýzasý""";
"P0721,""Çýkýþ Mili Hýz Sensörü Menzil/Performans""";
"P0722,""Çýkýþ Mili Hýz Sensörü Sinyal Yok""";
"P0723,""Çýkýþ Mili Hýz Sensörü Kesintili""";
"P0724,""Tork Konvertörü/Fren Anahtarý B Devre Yüksek""";
"P0725,""Motor Devir Giriþ Devre Arýzasý""";
"P0726,""Motor Devir Giriþ Devre Menzil/Performans""";
"P0727,""Motor Devir Giriþ Devre Sinyal Yok""";
"P0728,""Motor Devir Giriþ Devre Kesintili""";
"P0730,""Hatalý Diþli Oraný""";
"P0731,""Diþli 1 Hatalý Oran""";
"P0732,""Diþli 2 Hatalý Oran""";
"P0733,""Diþli 3 Hatalý Oran""";
"P0734,""Diþli 4 Hatalý Oran""";
"P0735,""Diþli 5 Hatalý Oran""";
"P0736,""Geri Vites Hatalý Oran""";
"P0740,""Tork Konvertörü Kavramasý Devre Arýzasý""";
"P0741,""Tork Konvertörü Kavramasý Devre Performansý veya Kapalý Kalmasý""";
"P0742,""Tork Konvertörü Kavramasý Devre Açýk Kalmasý""";
"P0743,""Tork Konvertörü Kavramasý Devre Elektriksel""";
"P0744,""Tork Konvertörü Kavramasý Devre Kesintili""";
"P0745,""Basýnç Kontrol Selenoidi Arýzasý""";
"P0746,""Basýnç Kontrol Selenoidi Performansý veya Kapalý Kalmasý""";
"P0747,""Basýnç Kontrol Selenoidi Açýk Kalmasý""";
"P0748,""Basýnç Kontrol Selenoidi Elektriksel""";
"P0749,""Basýnç Kontrol Selenoidi Kesintili""";
"P0750,""Vites Selenoidi A Arýzasý""";
"P0751,""Vites Selenoidi A Performansý veya Kapalý Kalmasý""";
"P0752,""Vites Selenoidi A Açýk Kalmasý""";
"P0753,""Vites Selenoidi A Elektriksel""";
"P0754,""Vites Selenoidi A Kesintili""";
"P0755,""Vites Selenoidi B Arýzasý""";
"P0756,""Vites Selenoidi B Performansý veya Kapalý Kalmasý""";
"P0757,""Vites Selenoidi B Açýk Kalmasý""";
"P0758,""Vites Selenoidi B Elektriksel""";
"P0759,""Vites Selenoidi B Kesintili""";
"P0760,""Vites Selenoidi C Arýzasý""";
"P0761,""Vites Selenoidi C Performansý veya Kapalý Kalmasý""";
"P0762,""Vites Selenoidi C Açýk Kalmasý""";
"P0763,""Vites Selenoidi C Elektriksel""";
"P0764,""Vites Selenoidi C Kesintili""";
"P0765,""Vites Selenoidi D Arýzasý""";
"P0766,""Vites Selenoidi D Performansý veya Kapalý Kalmasý""";
"P0767,""Vites Selenoidi D Açýk Kalmasý""";
"P0768,""Vites Selenoidi D Elektriksel""";
"P0769,""Vites Selenoidi D Kesintili""";
"P0770,""Vites Selenoidi E Arýzasý""";
"P0771,""Vites Selenoidi E Performansý veya Kapalý Kalmasý""";
"P0772,""Vites Selenoidi E Açýk Kalmasý""";
"P0773,""Vites Selenoidi E Elektriksel""";
"P0774,""Vites Selenoidi E Kesintili""";
"P0780,""Vites Deðiþtirme Arýzasý""";
"P0781,""1-2 Vites Deðiþtirme Arýzasý""";
"P0782,""2-3 Vites Deðiþtirme Arýzasý""";
"P0783,""3-4 Vites Deðiþtirme Arýzasý""";
"P0784,""4-5 Vites Deðiþtirme Arýzasý""";
"P0785,""Vites/Zamanlama Selenoidi Arýzasý""";
"P0786,""Vites/Zamanlama Selenoidi Menzil/Performans""";
"P0787,""Vites/Zamanlama Selenoidi Düþük""";
"P0788,""Vites/Zamanlama Selenoidi Yüksek""";
"P0789,""Vites/Zamanlama Selenoidi Kesintili""";
"P0790,""Normal/Performans Anahtarý Devre Arýzasý""";
"P0801,""Geri Vites Önleme Kontrol Devre Arýzasý""";
"P0803,""1-4 Vites Büyütme (Skip Shift) Selenoid Kontrol Devre Arýzasý""";
"P0804,""1-4 Vites Büyütme (Skip Shift) Lamba Kontrol Devre Arýzasý""";
"B1200,""Klima/Havalandýrma Ýç Hatasý""";
"B1201,""Yakýt Seviye Sensörü Devre Arýzasý""";
"B1202,""Yakýt Seviye Sensörü Devre Açýk""";
"B1203,""Yakýt Seviye Sensörü Devre Þasiye Kýsa Devre""";
"B1204,""Yakýt Seviye Sensörü Devre Bataryaya Kýsa Devre""";
"B1205,""EIC (Elektronik Bilgi Merkezi) Anahtar Grubu 1 Devre Arýzasý""";
"B1206,""EIC Anahtar Grubu 1 Devre Açýk""";
"B1207,""EIC Anahtar Grubu 1 Devre Þasiye Kýsa Devre""";
"B1208,""EIC Anahtar Grubu 1 Devre Bataryaya Kýsa Devre""";
"B1209,""EIC Anahtar Grubu 2 Devre Arýzasý""";
"B1210,""EIC Anahtar Grubu 2 Devre Açýk""";
"B1211,""EIC Anahtar Grubu 2 Devre Þasiye Kýsa Devre""";
"B1212,""EIC Anahtar Grubu 2 Devre Bataryaya Kýsa Devre""";
"B1213,""Programlanmýþ Anahtar Sayýsý Alt Sýnýrýn Altýnda""";
"B1214,""Lamba Çalýþtýrma Giriþ Devresi Þasiye Kýsa Devre""";
"B1215,""Lamba Çalýþtýrma Giriþ Devresi Bataryaya Kýsa Devre""";
"B1216,""Acil Durum Anahtarý Devresi Þasiye Kýsa Devre""";
"B1217,""Korna Röle Bobini Devre Arýzasý""";
"B1218,""Korna Röle Bobini Devre Bataryaya Kýsa Devre""";
"B1219,""Yakýt Deposu Basýnç Sensörü Devre Arýzasý""";
"B1220,""Yakýt Deposu Basýnç Sensörü Devre Açýk""";
"B1221,""Yakýt Deposu Basýnç Sensörü Devre Þasiye Kýsa Devre""";
"B1222,""Yakýt Deposu Basýnç Sensörü Devre Bataryaya Kýsa Devre""";
"B1223,""Yakýt Seviye Sensörü 2 Devre Arýzasý""";
"B1224,""Yakýt Seviye Sensörü 2 Devre Açýk""";
"B1225,""Yakýt Seviye Sensörü 2 Devre Þasiye Kýsa Devre""";
"B1226,""Yakýt Seviye Sensörü 2 Devre Bataryaya Kýsa Devre""";
"B1227,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Arýzasý""";
"B1228,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Açýk""";
"B1229,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Þasiye Kýsa Devre""";
"B1231,""Boylamsal Ývme Eþik Deðeri Aþýldý""";
"B1232,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Bataryaya Kýsa Devre""";
"B1233,""Cam Kýrýlma Sensörü Sinyali Eksik""";
"B1234,""Ayna Anahtarý Geçersiz Kod""";
"B1235,""Pencere Geri Bildirim Arýzasý""";
"B1236,""Pencere Geri Bildirim Kaybý""";
"B1237,""Pencere Geri Bildirim Menzil Dýþý""";
"B1238,""Hava Sýcaklýðý Sensörü (Ýç) Devre Arýzasý""";
"B1239,""Hava Karýþým Kapýsý Sürücüsü Arýzasý""";
"B1240,""Hava Sýcaklýðý Sensörü (Ýç) Devre Açýk""";
"B1241,""Hava Sýcaklýðý Sensörü (Ýç) Devre Þasiye Kýsa Devre""";
"B1242,""Hava Sýcaklýðý Sensörü (Ýç) Devre Bataryaya Kýsa Devre""";
"B1243,""Ekspres Pencere Aþaðý Anahtarý Þasiye Kýsa Devre""";
"B1244,""Silecek Arka Motoru Devre Arýzasý""";
"B1245,""Silecek Arka Motoru Devre Açýk""";
"B1246,""Dimmer Potansiyometre Devre Arýzasý""";
"B1247,""Panel Dimmer Anahtarý Devresi Açýk""";
"B1248,""Arka Koltuk Yolcu Tarafý Arkalýk Yatýrma Anahtarý Þasiye Kýsa Devre""";
"B1249,""Hava Karýþým Kapýsý Motoru Sýkýþmýþ""";
"B1250,""Hava Sýcaklýðý Sensörü (Ýç) Devre Arýzasý""";
"B1251,""Hava Sýcaklýðý Sensörü (Ýç) Devre Açýk""";
"B1252,""Hava Sýcaklýðý Sensörü (Ýç) Devre Þasiye Kýsa Devre""";
"B1253,""Hava Sýcaklýðý Sensörü (Ýç) Devre Bataryaya Kýsa Devre""";
"B1254,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Arýzasý""";
"B1255,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Açýk""";
"B1256,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Þasiye Kýsa Devre""";
"B1257,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Bataryaya Kýsa Devre""";
"B1258,""Güneþ Radyasyonu Sensörü Devre Arýzasý""";
"B1259,""Güneþ Radyasyonu Sensörü Devre Açýk""";
"B1260,""Güneþ Radyasyonu Sensörü Devre Þasiye Kýsa Devre""";
"B1261,""Güneþ Radyasyonu Sensörü Devre Bataryaya Kýsa Devre""";
"B1262,""Servo Motor Buz Çözücü (Defrost) Devre Arýzasý""";
"B1263,""Servo Motor Havalandýrma Devre Arýzasý""";
"B1264,""Servo Motor Ayak Devre Arýzasý""";
"B1265,""Servo Motor Soðuk Hava Karýþým Devre Arýzasý""";
"B1266,""Servo Motor Sol Sýcaklýk Devre Arýzasý""";
"B1267,""Servo Motor Sað Sýcaklýk Devre Arýzasý""";
"B1268,""Potansiyometre Buz Çözücü Devre Arýzasý""";
"B1269,""Potansiyometre Buz Çözücü Devre Açýk""";
"B1270,""Potansiyometre Buz Çözücü Devre Þasiye Kýsa Devre""";
"B1271,""Potansiyometre Buz Çözücü Devre Bataryaya Kýsa Devre""";
"B1272,""Potansiyometre Havalandýrma Devre Arýzasý""";
"B1273,""Potansiyometre Havalandýrma Devre Açýk""";
"B1274,""Potansiyometre Havalandýrma Devre Þasiye Kýsa Devre""";
"B1275,""Potansiyometre Havalandýrma Devre Bataryaya Kýsa Devre""";
"B1276,""Potansiyometre Ayak Devre Arýzasý""";
"B1277,""Potansiyometre Ayak Devre Açýk""";
"B1278,""Potansiyometre Ayak Devre Þasiye Kýsa Devre""";
"B1279,""Potansiyometre Ayak Devre Bataryaya Kýsa Devre""";
"B1280,""Potansiyometre Soðuk Hava Karýþým Devre Arýzasý""";
"B1281,""Potansiyometre Soðuk Hava Karýþým Devre Açýk""";
"B1282,""Potansiyometre Soðuk Hava Karýþým Devre Þasiye Kýsa Devre""";
"B1283,""Potansiyometre Soðuk Hava Karýþým Devre Bataryaya Kýsa Devre""";
"B1284,""Potansiyometre Sol Sýcaklýk Devre Arýzasý""";
"B1285,""Potansiyometre Sol Sýcaklýk Devre Açýk""";
"B1286,""Potansiyometre Sol Sýcaklýk Devre Þasiye Kýsa Devre""";
"B1287,""Potansiyometre Sol Sýcaklýk Devre Bataryaya Kýsa Devre""";
"B1288,""Potansiyometre Sað Sýcaklýk Devre Arýzasý""";
"B1289,""Potansiyometre Sað Sýcaklýk Devre Açýk""";
"B1290,""Potansiyometre Sað Sýcaklýk Devre Þasiye Kýsa Devre""";
"B1291,""Potansiyometre Sað Sýcaklýk Devre Bataryaya Kýsa Devre""";
"B1292,""Akü Voltajý Menzil Dýþý""";
"B1293,""Akü Voltajý Düþük""";
"B1294,""Akü Voltajý Yüksek""";
"B1295,""Potansiyometre Arka Hava Devre Arýzasý""";
"B1296,""Potansiyometre Arka Hava Devre Açýk""";
"B1297,""Potansiyometre Arka Hava Devre Þasiye Kýsa Devre""";
"B1298,""Potansiyometre Arka Hava Devre Bataryaya Kýsa Devre""";
"B1299,""Potansiyometre Arka Hava Devre Kesintili""";
"B1300,""Güçlü Kapý Kilidi Devre Arýzasý""";
"B1301,""Güçlü Kapý Kilidi Devre Açýk""";
"B1302,""Aksesuar Gecikme Röle Bobini Devre Arýzasý""";
"B1303,""Aksesuar Gecikme Röle Bobini Devre Açýk""";
"B1304,""Aksesuar Gecikme Röle Bobini Devre Þasiye Kýsa Devre""";
"B1305,""Aksesuar Gecikme Röle Bobini Devre Bataryaya Kýsa Devre""";
"B1306,""Yað Seviye Sensörü Devre Arýzasý""";
"B1307,""Yað Seviye Sensörü Devre Açýk""";
"B1308,""Yað Seviye Sensörü Devre Þasiye Kýsa Devre""";
"B1309,""Kapý Kilidi Tüm Kapýlar Devre Arýzasý""";
"B1310,""Kapý Kilidi Tüm Kapýlar Devre Þasiye Kýsa Devre""";
"B1311,""Kapý Kilidi Tüm Kapýlar Devre Açýk""";
"B1312,""Lamba Far Giriþ Devre Arýzasý""";
"B1313,""Akü Voltajý Menzil Dýþý""";
"B1314,""Akü Voltajý Düþük""";
"B1315,""Akü Voltajý Yüksek""";
"B1316,""Lamba Sis Giriþ Devre Arýzasý""";
"B1317,""Akü Voltajý Yüksek""";
"B1318,""Akü Voltajý Düþük""";
"B1319,""Sürücü Kapýsý Kilit Kilidi (Deadlock) Motoru Arýzasý""";
"B1320,""Sürücü Kapýsý Kilit Kilidi (Deadlock) Motoru Açýk""";
"B1321,""Sürücü Kapýsý Kilit Kilidi (Deadlock) Motoru Þasiye Kýsa Devre""";
"B1322,""Sürücü Kapýsý Kilit Kilidi (Deadlock) Motoru Bataryaya Kýsa Devre""";
"B1323,""Kapý Açýk Ýkaz Lambasý Devre Arýzasý""";
"B1324,""Kapý Açýk Ýkaz Lambasý Devre Açýk""";
"B1325,""Kapý Açýk Ýkaz Lambasý Devre Þasiye Kýsa Devre""";
"B1326,""Kapý Açýk Ýkaz Lambasý Devre Bataryaya Kýsa Devre""";
"B1327,""Yolcu Kapýsý Kilit Kilidi (Deadlock) Motoru Arýzasý""";
"B1328,""Yolcu Kapýsý Kilit Kilidi (Deadlock) Motoru Açýk""";
"B1329,""Yolcu Kapýsý Kilit Kilidi (Deadlock) Motoru Þasiye Kýsa Devre""";
"B1330,""Yolcu Kapýsý Kilit Kilidi (Deadlock) Motoru Bataryaya Kýsa Devre""";
"B1331,""Arka Sol Kapý Kilit Kilidi (Deadlock) Motoru Arýzasý""";
"B1332,""Arka Sol Kapý Kilit Kilidi (Deadlock) Motoru Açýk""";
"B1333,""Arka Sol Kapý Kilit Kilidi (Deadlock) Motoru Þasiye Kýsa Devre""";
"B1334,""Arka Sol Kapý Kilit Kilidi (Deadlock) Motoru Bataryaya Kýsa Devre""";
"B1335,""Arka Sað Kapý Kilit Kilidi (Deadlock) Motoru Arýzasý""";
"B1336,""Arka Sað Kapý Kilit Kilidi (Deadlock) Motoru Açýk""";
"B1337,""Arka Sað Kapý Kilit Kilidi (Deadlock) Motoru Þasiye Kýsa Devre""";
"B1338,""Arka Sað Kapý Kilit Kilidi (Deadlock) Motoru Bataryaya Kýsa Devre""";
"B1339,""Lamba Arka Sis Giriþ Devre Arýzasý""";
"B1340,""Lamba Arka Sis Giriþ Devre Açýk""";
"B1341,""Lamba Arka Sis Giriþ Devre Þasiye Kýsa Devre""";
"B1342,""ECU (Elektronik Kontrol Ünitesi) Arýzalý""";
"B1343,""Arka Isýtýcý/Buz Çözücü Devre Arýzasý""";
"B1344,""Arka Isýtýcý/Buz Çözücü Devre Açýk""";
"B1345,""Arka Isýtýcý/Buz Çözücü Devre Þasiye Kýsa Devre""";
"B1346,""Arka Isýtýcý/Buz Çözücü Devre Bataryaya Kýsa Devre""";
"B1347,""Silecek Arka Yýkama Pompasý Röle Devre Arýzasý""";
"B1348,""Silecek Arka Yýkama Pompasý Röle Devre Açýk""";
"B1349,""Silecek Arka Yýkama Pompasý Röle Devre Þasiye Kýsa Devre""";
"B1350,""Silecek Arka Yýkama Pompasý Röle Devre Bataryaya Kýsa Devre""";
"B1351,""Kontak Anahtarý Hatýrlatma Devresi Bataryaya Kýsa Devre""";
"B1352,""Kontak Anahtarý Hatýrlatma Devresi Arýzasý""";
"B1353,""Kontak Anahtarý Hatýrlatma Devresi Açýk""";
"B1354,""Kontak Anahtarý Hatýrlatma Devresi Þasiye Kýsa Devre""";
"B1355,""Kontak Çalýþtýrma Devre Arýzasý""";
"B1356,""Kontak Çalýþtýrma Devre Açýk""";
"B1357,""Kontak Çalýþtýrma Devre Þasiye Kýsa Devre""";
"B1358,""Kontak Çalýþtýrma Devre Bataryaya Kýsa Devre""";
"B1359,""Kontak Aksesuar Devre Arýzasý""";
"B1360,""Kontak Aksesuar Devre Açýk""";
"B1361,""Kontak Aksesuar Devre Þasiye Kýsa Devre""";
"B1362,""Kontak Aksesuar Devre Bataryaya Kýsa Devre""";
"B1363,""Kontak Baþlatma Devre Arýzasý""";
"B1364,""Kontak Baþlatma Devre Açýk""";
"B1365,""Kontak Baþlatma Devre Þasiye Kýsa Devre""";
"B1366,""Kontak Baþlatma Devre Bataryaya Kýsa Devre""";
"B1367,""Kontak Takometre Devre Arýzasý""";
"B1368,""Kontak Takometre Devre Açýk""";
"B1369,""Kontak Takometre Devre Þasiye Kýsa Devre""";
"B1370,""Kontak Takometre Devre Bataryaya Kýsa Devre""";
"B1371,""Ýç Aydýnlatma Röle Devre Arýzasý""";
"B1372,""Ýç Aydýnlatma Röle Devre Açýk""";
"B1373,""Ýç Aydýnlatma Röle Devre Þasiye Kýsa Devre""";
"B1374,""Ýç Aydýnlatma Röle Devre Bataryaya Kýsa Devre""";
"B1375,""Yað Deðiþim Lambasý Devre Arýzasý""";
"B1376,""Yað Deðiþim Lambasý Devre Açýk""";
"B1377,""Yað Deðiþim Lambasý Devre Þasiye Kýsa Devre""";
"B1378,""Yað Deðiþim Lambasý Devre Bataryaya Kýsa Devre""";
"B1379,""Yað Basýnç Sensörü Devre Arýzasý""";
"B1380,""Yað Basýnç Sensörü Devre Açýk""";
"B1381,""Yað Basýnç Sensörü Devre Þasiye Kýsa Devre""";
"B1382,""Yað Basýnç Sensörü Devre Bataryaya Kýsa Devre""";
"B1383,""Yað Sýcaklýk Sensörü Devre Arýzasý""";
"B1384,""Yað Sýcaklýk Sensörü Devre Açýk""";
"B1385,""Yað Sýcaklýk Sensörü Devre Þasiye Kýsa Devre""";
"B1386,""Yað Sýcaklýk Sensörü Devre Bataryaya Kýsa Devre""";
"B1387,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Arýzasý""";
"B1388,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Açýk""";
"B1389,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Þasiye Kýsa Devre""";
"B1390,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Bataryaya Kýsa Devre""";
"B1391,""Hava Sýcaklýðý Sensörü (Ýç) Devre Arýzasý""";
"B1392,""Hava Sýcaklýðý Sensörü (Ýç) Devre Açýk""";
"B1393,""Hava Sýcaklýðý Sensörü (Ýç) Devre Þasiye Kýsa Devre""";
"B1394,""Hava Sýcaklýðý Sensörü (Ýç) Devre Bataryaya Kýsa Devre""";
"B1395,""Akü Voltajý Menzil Dýþý""";
"B1396,""Akü Voltajý Düþük""";
"B1397,""Akü Voltajý Yüksek""";
"B1398,""Sürücü Kapýsý Pencere Tek Dokunuþ Röle Devre Arýzasý""";
"B1399,""Sürücü Kapýsý Pencere Tek Dokunuþ Röle Devre Açýk""";
"B1400,""Sürücü Kapýsý Pencere Tek Dokunuþ Röle Devre Þasiye Kýsa Devre""";
"B1401,""Sürücü Kapýsý Pencere Tek Dokunuþ Röle Devre Bataryaya Kýsa Devre""";
"B1402,""Sürücü Kapýsý Pencere Anahtarý Devre Arýzasý""";
"B1403,""Sürücü Kapýsý Pencere Anahtarý Devre Açýk""";
"B1404,""Sürücü Kapýsý Pencere Anahtarý Devre Þasiye Kýsa Devre""";
"B1405,""Sürücü Kapýsý Pencere Anahtarý Devre Bataryaya Kýsa Devre""";
"B1406,""Sürücü Kapýsý Pencere Sýkýþmýþ""";
"B1407,""Sürücü Kapýsý Pencere Sýkýþmýþ""";
"B1408,""Yolcu Kapýsý Pencere Anahtarý Devre Arýzasý""";
"B1409,""Yolcu Kapýsý Pencere Anahtarý Devre Açýk""";
"B1410,""Yolcu Kapýsý Pencere Anahtarý Devre Þasiye Kýsa Devre""";
"B1411,""Yolcu Kapýsý Pencere Anahtarý Devre Bataryaya Kýsa Devre""";
"B1412,""Yolcu Kapýsý Pencere Sýkýþmýþ""";
"B1413,""Arka Sol Kapý Pencere Anahtarý Devre Arýzasý""";
"B1414,""Arka Sol Kapý Pencere Anahtarý Devre Açýk""";
"B1415,""Arka Sol Kapý Pencere Anahtarý Devre Þasiye Kýsa Devre""";
"B1416,""Arka Sol Kapý Pencere Anahtarý Devre Bataryaya Kýsa Devre""";
"B1417,""Arka Sol Kapý Pencere Sýkýþmýþ""";
"B1418,""Arka Sað Kapý Pencere Anahtarý Devre Arýzasý""";
"B1419,""Arka Sað Kapý Pencere Anahtarý Devre Açýk""";
"B1420,""Arka Sað Kapý Pencere Anahtarý Devre Þasiye Kýsa Devre""";
"B1421,""Arka Sað Kapý Pencere Anahtarý Devre Bataryaya Kýsa Devre""";
"B1422,""Arka Sað Kapý Pencere Sýkýþmýþ""";
"B1423,""Ayna Sürücü Tarafý Motor Arýzasý""";
"B1424,""Ayna Sürücü Tarafý Motor Açýk""";
"B1425,""Ayna Sürücü Tarafý Motor Þasiye Kýsa Devre""";
"B1426,""Ayna Sürücü Tarafý Motor Bataryaya Kýsa Devre""";
"B1427,""Ayna Yolcu Tarafý Motor Arýzasý""";
"B1428,""Ayna Yolcu Tarafý Motor Açýk""";
"B1429,""Ayna Yolcu Tarafý Motor Þasiye Kýsa Devre""";
"B1430,""Ayna Yolcu Tarafý Motor Bataryaya Kýsa Devre""";
"B1431,""Silecek Ön Motor Röle Devre Arýzasý""";
"B1432,""Silecek Ön Motor Röle Devre Açýk""";
"B1433,""Silecek Ön Motor Röle Devre Þasiye Kýsa Devre""";
"B1434,""Silecek Ön Motor Röle Devre Bataryaya Kýsa Devre""";
"B1435,""Silecek Ön Hýz Seçim Anahtarý Devre Arýzasý""";
"B1436,""Silecek Ön Hýz Seçim Anahtarý Devre Açýk""";
"B1437,""Silecek Ön Hýz Seçim Anahtarý Devre Þasiye Kýsa Devre""";
"B1438,""Silecek Ön Hýz Seçim Anahtarý Devre Bataryaya Kýsa Devre""";
"B1439,""Silecek Ön Park Sensörü Devre Arýzasý""";
"B1440,""Silecek Ön Park Sensörü Devre Açýk""";
"B1441,""Silecek Ön Park Sensörü Devre Þasiye Kýsa Devre""";
"B1442,""Silecek Ön Park Sensörü Devre Bataryaya Kýsa Devre""";
"B1443,""Silecek Ön Motor Arýzasý""";
"B1444,""Silecek Ön Motor Açýk""";
"B1445,""Silecek Ön Motor Þasiye Kýsa Devre""";
"B1446,""Silecek Ön Motor Bataryaya Kýsa Devre""";
"B1447,""Silecek Arka Hýz Seçim Anahtarý Devre Arýzasý""";
"B1448,""Silecek Arka Hýz Seçim Anahtarý Devre Açýk""";
"B1449,""Silecek Arka Hýz Seçim Anahtarý Devre Þasiye Kýsa Devre""";
"B1450,""Silecek Arka Hýz Seçim Anahtarý Devre Bataryaya Kýsa Devre""";
"B1451,""Silecek Arka Park Sensörü Devre Arýzasý""";
"B1452,""Silecek Arka Park Sensörü Devre Açýk""";
"B1453,""Silecek Arka Park Sensörü Devre Þasiye Kýsa Devre""";
"B1454,""Silecek Arka Park Sensörü Devre Bataryaya Kýsa Devre""";
"B1455,""Silecek Arka Motor Arýzasý""";
"B1456,""Silecek Arka Motor Açýk""";
"B1457,""Silecek Arka Motor Þasiye Kýsa Devre""";
"B1458,""Silecek Arka Motor Bataryaya Kýsa Devre""";
"B1459,""Adaptif Hýz Sabitleyici (ACC) Modu Anahtarý Devresi Arýzasý""";
"B1460,""Adaptif Hýz Sabitleyici (ACC) Modu Anahtarý Devresi Açýk""";
"B1461,""Adaptif Hýz Sabitleyici (ACC) Modu Anahtarý Devresi Þasiye Kýsa Devre""";
"B1462,""Adaptif Hýz Sabitleyici (ACC) Modu Anahtarý Devresi Bataryaya Kýsa Devre""";
"B1463,""Silecek Arka Hýz Seçim Anahtarý Devresi Arýzasý""";
"B1464,""Silecek Arka Hýz Seçim Anahtarý Devresi Açýk""";
"B1501,""Sinyal Lambasý Sað Devre Açýk""";
"B1502,""Sinyal Lambasý Sað Þasiye Kýsa Devre""";
"B1503,""Sinyal Lambasý Sað Güce Kýsa Devre""";
"B1504,""Sinyal Lambasý Sol Devre Arýzasý""";
"B1505,""Sinyal Lambasý Sol Devre Açýk""";
"B1506,""Sinyal Lambasý Sol Þasiye Kýsa Devre""";
"B1507,""Sinyal Lambasý Sol Güce Kýsa Devre""";
"B1508,""Sinyal Lambasý Flaþör Anahtarý Devre Arýzasý""";
"B1509,""Sinyal Lambasý Flaþör Anahtarý Devre Açýk""";
"B1510,""Sinyal Lambasý Flaþör Anahtarý Þasiye Kýsa Devre""";
"B1511,""Sinyal Lambasý Flaþör Anahtarý Güce Kýsa Devre""";
"B1512,""Sürücü Kapýsý Kolu Anahtarý Devre Arýzasý""";
"B1513,""Sürücü Kapýsý Kolu Anahtarý Güce Kýsa Devre""";
